,fecha,valor,temperatura
0,2020-05-01 00:00:00,True,
1,2020-05-01 01:00:00,False,285.6820068359375
2,2020-05-01 02:00:00,False,285.8745930989583
3,2020-05-01 03:00:00,False,287.3079020182292
4,2020-05-01 04:00:00,True,
5,2020-05-01 05:00:00,True,
6,2020-05-01 06:00:00,True,
7,2020-05-01 07:00:00,True,
8,2020-05-01 08:00:00,True,
9,2020-05-01 09:00:00,True,
10,2020-05-01 10:00:00,True,
11,2020-05-01 11:00:00,True,
12,2020-05-01 12:00:00,True,
13,2020-05-01 13:00:00,True,
14,2020-05-01 14:00:00,True,
15,2020-05-01 15:00:00,True,
16,2020-05-01 16:00:00,True,
17,2020-05-01 17:00:00,True,
18,2020-05-01 18:00:00,True,
19,2020-05-01 19:00:00,True,
20,2020-05-01 20:00:00,True,
21,2020-05-01 21:00:00,True,
22,2020-05-01 22:00:00,True,
23,2020-05-01 23:00:00,False,289.84917534722223
24,2020-05-02 00:00:00,False,288.01220703125
25,2020-05-02 01:00:00,False,287.4775119357639
26,2020-05-02 02:00:00,False,287.11778428819446
27,2020-05-02 03:00:00,False,286.8153889973958
28,2020-05-02 04:00:00,True,
29,2020-05-02 05:00:00,False,286.1181335449219
30,2020-05-02 06:00:00,False,285.9152560763889
31,2020-05-02 07:00:00,False,285.9469401041667
32,2020-05-02 08:00:00,False,285.7741427951389
33,2020-05-02 09:00:00,True,
34,2020-05-02 10:00:00,True,
35,2020-05-02 11:00:00,True,
36,2020-05-02 12:00:00,True,
37,2020-05-02 13:00:00,True,
38,2020-05-02 14:00:00,True,
39,2020-05-02 15:00:00,True,
40,2020-05-02 16:00:00,True,
41,2020-05-02 17:00:00,True,
42,2020-05-02 18:00:00,True,
43,2020-05-02 19:00:00,True,
44,2020-05-02 20:00:00,True,
45,2020-05-02 21:00:00,True,
46,2020-05-02 22:00:00,True,
47,2020-05-02 23:00:00,True,
48,2020-05-03 00:00:00,False,284.24466378348217
49,2020-05-03 01:00:00,False,287.9927571614583
50,2020-05-03 02:00:00,False,288.3913845486111
51,2020-05-03 03:00:00,False,287.43446180555554
52,2020-05-03 04:00:00,False,287.6841634114583
53,2020-05-03 05:00:00,False,285.50535365513394
54,2020-05-03 06:00:00,False,285.28748914930554
55,2020-05-03 07:00:00,True,
56,2020-05-03 08:00:00,True,
57,2020-05-03 09:00:00,True,
58,2020-05-03 10:00:00,True,
59,2020-05-03 11:00:00,True,
60,2020-05-03 12:00:00,True,
61,2020-05-03 13:00:00,True,
62,2020-05-03 14:00:00,True,
63,2020-05-03 15:00:00,True,
64,2020-05-03 16:00:00,True,
65,2020-05-03 17:00:00,True,
66,2020-05-03 18:00:00,True,
67,2020-05-03 19:00:00,True,
68,2020-05-03 20:00:00,True,
69,2020-05-03 21:00:00,True,
70,2020-05-03 22:00:00,True,
71,2020-05-03 23:00:00,True,
72,2020-05-04 00:00:00,True,
73,2020-05-04 01:00:00,True,
74,2020-05-04 02:00:00,True,
75,2020-05-04 03:00:00,True,
76,2020-05-04 04:00:00,True,
77,2020-05-04 05:00:00,True,
78,2020-05-04 06:00:00,True,
79,2020-05-04 07:00:00,True,
80,2020-05-04 08:00:00,True,
81,2020-05-04 09:00:00,True,
82,2020-05-04 10:00:00,True,
83,2020-05-04 11:00:00,False,287.236572265625
84,2020-05-04 12:00:00,False,287.2695719401042
85,2020-05-04 13:00:00,False,292.28526475694446
86,2020-05-04 14:00:00,False,298.743017578125
87,2020-05-04 15:00:00,False,302.356982421875
88,2020-05-04 16:00:00,False,303.66201171875
89,2020-05-04 17:00:00,False,307.772509765625
90,2020-05-04 18:00:00,True,
91,2020-05-04 19:00:00,True,
92,2020-05-04 20:00:00,True,
93,2020-05-04 21:00:00,True,
94,2020-05-04 22:00:00,True,
95,2020-05-04 23:00:00,True,
96,2020-05-05 00:00:00,True,
97,2020-05-05 01:00:00,True,
98,2020-05-05 02:00:00,True,
99,2020-05-05 03:00:00,True,
100,2020-05-05 04:00:00,True,
101,2020-05-05 05:00:00,True,
102,2020-05-05 06:00:00,True,
103,2020-05-05 07:00:00,True,
104,2020-05-05 08:00:00,True,
105,2020-05-05 09:00:00,True,
106,2020-05-05 10:00:00,True,
107,2020-05-05 11:00:00,True,
108,2020-05-05 12:00:00,True,
109,2020-05-05 13:00:00,True,
110,2020-05-05 14:00:00,True,
111,2020-05-05 15:00:00,True,
112,2020-05-05 16:00:00,True,
113,2020-05-05 17:00:00,True,
114,2020-05-05 18:00:00,True,
115,2020-05-05 19:00:00,True,
116,2020-05-05 20:00:00,True,
117,2020-05-05 21:00:00,True,
118,2020-05-05 22:00:00,True,
119,2020-05-05 23:00:00,True,
120,2020-05-06 00:00:00,True,
121,2020-05-06 01:00:00,True,
122,2020-05-06 02:00:00,True,
123,2020-05-06 03:00:00,True,
124,2020-05-06 04:00:00,True,
125,2020-05-06 05:00:00,True,
126,2020-05-06 06:00:00,True,
127,2020-05-06 07:00:00,True,
128,2020-05-06 08:00:00,True,
129,2020-05-06 09:00:00,True,
130,2020-05-06 10:00:00,True,
131,2020-05-06 11:00:00,True,
132,2020-05-06 12:00:00,True,
133,2020-05-06 13:00:00,True,
134,2020-05-06 14:00:00,True,
135,2020-05-06 15:00:00,True,
136,2020-05-06 16:00:00,True,
137,2020-05-06 17:00:00,True,
138,2020-05-06 18:00:00,True,
139,2020-05-06 19:00:00,True,
140,2020-05-06 20:00:00,True,
141,2020-05-06 21:00:00,True,
142,2020-05-06 22:00:00,True,
143,2020-05-06 23:00:00,True,
144,2020-05-07 00:00:00,True,
145,2020-05-07 01:00:00,True,
146,2020-05-07 02:00:00,True,
147,2020-05-07 03:00:00,True,
148,2020-05-07 04:00:00,True,
149,2020-05-07 05:00:00,True,
150,2020-05-07 06:00:00,True,
151,2020-05-07 07:00:00,True,
152,2020-05-07 08:00:00,True,
153,2020-05-07 09:00:00,True,
154,2020-05-07 10:00:00,True,
155,2020-05-07 11:00:00,True,
156,2020-05-07 12:00:00,True,
157,2020-05-07 13:00:00,True,
158,2020-05-07 14:00:00,True,
159,2020-05-07 15:00:00,True,
160,2020-05-07 16:00:00,True,
161,2020-05-07 17:00:00,True,
162,2020-05-07 18:00:00,True,
163,2020-05-07 19:00:00,True,
164,2020-05-07 20:00:00,True,
165,2020-05-07 21:00:00,True,
166,2020-05-07 22:00:00,True,
167,2020-05-07 23:00:00,True,
168,2020-05-08 00:00:00,True,
169,2020-05-08 01:00:00,True,
170,2020-05-08 02:00:00,True,
171,2020-05-08 03:00:00,True,
172,2020-05-08 04:00:00,False,287.61195203993054
173,2020-05-08 05:00:00,False,286.19224717881946
174,2020-05-08 06:00:00,False,285.623046875
175,2020-05-08 07:00:00,False,283.9160970052083
176,2020-05-08 08:00:00,False,283.43834092881946
177,2020-05-08 09:00:00,True,
178,2020-05-08 10:00:00,True,
179,2020-05-08 11:00:00,True,
180,2020-05-08 12:00:00,True,
181,2020-05-08 13:00:00,True,
182,2020-05-08 14:00:00,True,
183,2020-05-08 15:00:00,True,
184,2020-05-08 16:00:00,True,
185,2020-05-08 17:00:00,True,
186,2020-05-08 18:00:00,True,
187,2020-05-08 19:00:00,True,
188,2020-05-08 20:00:00,True,
189,2020-05-08 21:00:00,True,
190,2020-05-08 22:00:00,True,
191,2020-05-08 23:00:00,True,
192,2020-05-09 00:00:00,True,
193,2020-05-09 01:00:00,True,
194,2020-05-09 02:00:00,False,285.02035086495533
195,2020-05-09 03:00:00,True,
196,2020-05-09 04:00:00,True,
197,2020-05-09 05:00:00,True,
198,2020-05-09 06:00:00,True,
199,2020-05-09 07:00:00,True,
200,2020-05-09 08:00:00,True,
201,2020-05-09 09:00:00,True,
202,2020-05-09 10:00:00,True,
203,2020-05-09 11:00:00,True,
204,2020-05-09 12:00:00,True,
205,2020-05-09 13:00:00,False,292.7218933105469
206,2020-05-09 14:00:00,True,
207,2020-05-09 15:00:00,True,
208,2020-05-09 16:00:00,True,
209,2020-05-09 17:00:00,True,
210,2020-05-09 18:00:00,True,
211,2020-05-09 19:00:00,True,
212,2020-05-09 20:00:00,True,
213,2020-05-09 21:00:00,True,
214,2020-05-09 22:00:00,False,295.1354166666667
215,2020-05-09 23:00:00,False,289.35791015625
216,2020-05-10 00:00:00,False,287.2830078125
217,2020-05-10 01:00:00,False,285.26540120442706
218,2020-05-10 02:00:00,True,
219,2020-05-10 03:00:00,True,
220,2020-05-10 04:00:00,True,
221,2020-05-10 05:00:00,False,286.7422146267361
222,2020-05-10 06:00:00,False,286.431640625
223,2020-05-10 07:00:00,False,285.7810872395833
224,2020-05-10 08:00:00,False,284.26593017578125
225,2020-05-10 09:00:00,False,283.9697265625
226,2020-05-10 10:00:00,False,282.9308268229167
227,2020-05-10 11:00:00,True,
228,2020-05-10 12:00:00,True,
229,2020-05-10 13:00:00,True,
230,2020-05-10 14:00:00,True,
231,2020-05-10 15:00:00,True,
232,2020-05-10 16:00:00,True,
233,2020-05-10 17:00:00,True,
234,2020-05-10 18:00:00,True,
235,2020-05-10 19:00:00,True,
236,2020-05-10 20:00:00,True,
237,2020-05-10 21:00:00,True,
238,2020-05-10 22:00:00,True,
239,2020-05-10 23:00:00,False,289.05458577473956
240,2020-05-11 00:00:00,False,286.4903259277344
241,2020-05-11 01:00:00,False,284.03936767578125
242,2020-05-11 02:00:00,True,
243,2020-05-11 03:00:00,True,
244,2020-05-11 04:00:00,True,
245,2020-05-11 05:00:00,True,
246,2020-05-11 06:00:00,True,
247,2020-05-11 07:00:00,True,
248,2020-05-11 08:00:00,True,
249,2020-05-11 09:00:00,True,
250,2020-05-11 10:00:00,True,
251,2020-05-11 11:00:00,True,
252,2020-05-11 12:00:00,True,
253,2020-05-11 13:00:00,True,
254,2020-05-11 14:00:00,True,
255,2020-05-11 15:00:00,True,
256,2020-05-11 16:00:00,True,
257,2020-05-11 17:00:00,True,
258,2020-05-11 18:00:00,True,
259,2020-05-11 19:00:00,True,
260,2020-05-11 20:00:00,True,
261,2020-05-11 21:00:00,True,
262,2020-05-11 22:00:00,True,
263,2020-05-11 23:00:00,False,284.50048828125
264,2020-05-12 00:00:00,True,
265,2020-05-12 01:00:00,True,
266,2020-05-12 02:00:00,True,
267,2020-05-12 03:00:00,True,
268,2020-05-12 04:00:00,True,
269,2020-05-12 05:00:00,True,
270,2020-05-12 06:00:00,True,
271,2020-05-12 07:00:00,True,
272,2020-05-12 08:00:00,True,
273,2020-05-12 09:00:00,True,
274,2020-05-12 10:00:00,True,
275,2020-05-12 11:00:00,True,
276,2020-05-12 12:00:00,True,
277,2020-05-12 13:00:00,True,
278,2020-05-12 14:00:00,True,
279,2020-05-12 15:00:00,True,
280,2020-05-12 16:00:00,True,
281,2020-05-12 17:00:00,True,
282,2020-05-12 18:00:00,True,
283,2020-05-12 19:00:00,True,
284,2020-05-12 20:00:00,True,
285,2020-05-12 21:00:00,True,
286,2020-05-12 22:00:00,True,
287,2020-05-12 23:00:00,True,
288,2020-05-13 00:00:00,True,
289,2020-05-13 01:00:00,True,
290,2020-05-13 02:00:00,True,
291,2020-05-13 03:00:00,True,
292,2020-05-13 04:00:00,True,
293,2020-05-13 05:00:00,True,
294,2020-05-13 06:00:00,True,
295,2020-05-13 07:00:00,True,
296,2020-05-13 08:00:00,True,
297,2020-05-13 09:00:00,True,
298,2020-05-13 10:00:00,True,
299,2020-05-13 11:00:00,True,
300,2020-05-13 12:00:00,True,
301,2020-05-13 13:00:00,True,
302,2020-05-13 14:00:00,True,
303,2020-05-13 15:00:00,True,
304,2020-05-13 16:00:00,True,
305,2020-05-13 17:00:00,True,
306,2020-05-13 18:00:00,True,
307,2020-05-13 19:00:00,True,
308,2020-05-13 20:00:00,True,
309,2020-05-13 21:00:00,True,
310,2020-05-13 22:00:00,True,
311,2020-05-13 23:00:00,True,
312,2020-05-14 00:00:00,True,
313,2020-05-14 01:00:00,True,
314,2020-05-14 02:00:00,True,
315,2020-05-14 03:00:00,False,283.77035086495533
316,2020-05-14 04:00:00,False,287.93499755859375
317,2020-05-14 05:00:00,False,286.6400146484375
318,2020-05-14 06:00:00,False,286.38466099330356
319,2020-05-14 07:00:00,False,287.1566569010417
320,2020-05-14 08:00:00,False,286.7838541666667
321,2020-05-14 09:00:00,False,285.23974609375
322,2020-05-14 10:00:00,False,285.3153076171875
323,2020-05-14 11:00:00,False,286.2836100260417
324,2020-05-14 12:00:00,False,287.29779730902777
325,2020-05-14 13:00:00,False,290.00030517578125
326,2020-05-14 14:00:00,False,293.1996765136719
327,2020-05-14 15:00:00,False,298.11083984375
328,2020-05-14 16:00:00,True,
329,2020-05-14 17:00:00,True,
330,2020-05-14 18:00:00,True,
331,2020-05-14 19:00:00,True,
332,2020-05-14 20:00:00,True,
333,2020-05-14 21:00:00,True,
334,2020-05-14 22:00:00,True,
335,2020-05-14 23:00:00,False,288.01654052734375
336,2020-05-15 00:00:00,True,
337,2020-05-15 01:00:00,True,
338,2020-05-15 02:00:00,False,284.36201171875
339,2020-05-15 03:00:00,False,269.97125244140625
340,2020-05-15 04:00:00,True,
341,2020-05-15 05:00:00,False,286.30892508370533
342,2020-05-15 06:00:00,True,
343,2020-05-15 07:00:00,False,280.3353271484375
344,2020-05-15 08:00:00,True,
345,2020-05-15 09:00:00,False,284.6741536458333
346,2020-05-15 10:00:00,True,
347,2020-05-15 11:00:00,True,
348,2020-05-15 12:00:00,True,
349,2020-05-15 13:00:00,True,
350,2020-05-15 14:00:00,True,
351,2020-05-15 15:00:00,True,
352,2020-05-15 16:00:00,True,
353,2020-05-15 17:00:00,False,300.3396911621094
354,2020-05-15 18:00:00,True,
355,2020-05-15 19:00:00,False,299.0656433105469
356,2020-05-15 20:00:00,True,
357,2020-05-15 21:00:00,True,
358,2020-05-15 22:00:00,False,291.22943793402777
359,2020-05-15 23:00:00,False,290.67138671875
360,2020-05-16 00:00:00,False,289.44666883680554
361,2020-05-16 01:00:00,True,
362,2020-05-16 02:00:00,True,
363,2020-05-16 03:00:00,True,
364,2020-05-16 04:00:00,True,
365,2020-05-16 05:00:00,True,
366,2020-05-16 06:00:00,True,
367,2020-05-16 07:00:00,True,
368,2020-05-16 08:00:00,True,
369,2020-05-16 09:00:00,True,
370,2020-05-16 10:00:00,True,
371,2020-05-16 11:00:00,True,
372,2020-05-16 12:00:00,True,
